GDP_per_capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
42602.717965267,France,01-01-2013,52.549232317,30.442858004,547557,867,17.155941213,1.304377317,0.136826456,100,13.44,7367.441453432,338453.1,461319.7706,120.539576702,0.863715498,,,2.237030029,90.968543668,23.210917873,48.119369598,1.482616782,0.201958790,,,,,81.9198,,1.849875918,2811876903329.03,0.448744118,0.225787356,1.402337790,0.150542721,1.149894834,0.222408786,5.500378132,8.01780128,18.1,32.5,12.4,8.7,82.219512195,66002289,13771378,1.219246626,0.128818423,1.226806334
43068.548724174,France,01-01-2014,52.536083001,30.595170914,547557,867,18.405324571,1.288246036,0.131766394,100,13.19,6939.943524909,306017.4,427859.1918,121.105322368,0.507758823,,,2.275919914,97.554383851,23.161415317,48.289417681,1.413544774,0.211063221,,,,,83.75,3.847305,1.862961439,2855964488590.19,0.300568491,0.192247406,1.453593969,0.161937550,1.074068427,0.228099748,5.512063026,8.11223507,18.5,32.3,12.4,8.4,82.719512195,66312067,13664265,1.218186021,0.140035927,1.245508405
36652.922305218,France,01-01-2015,52.463761764,30.747483824,547557,867,20.044863585,1.248263836,0.131919384,100,13.34,,311175.4,433262.6025,121.536702115,0.037514381,,,2.227020025,97.980333256,23.197715463,47.991977919,1.417858601,0.213573903,,,,,78.00603771,,1.872258281,2439188643162.5,0.097759806,0.196433380,1.366789818,0.157468289,1.115807652,0.218712881,5.464240074,8.26771069,17.7,32.7,12,8.9,82.321951220,66548272,13539246,1.206659317,0.142727703,1.585964055
37062.533572383,France,01-01-2016,52.447546100,30.899796733,547557,867,20.053731720,1.328667521,0.135750815,100,14.25,,313835.2,433665.791,121.857823021,0.183334861,,,2.222379923,102.262044851,23.064827501,47.881926245,1.381381750,0.208868816,,,,84.880416667,79.26981132,3.900953,1.917282368,2472964344587.17,-0.106349595,0.203295976,1.351741910,0.168872342,1.058618426,0.227201536,5.419069767,8.61525917,18.2,31.9,11.8,8.9,82.573170732,66724104,13400202,1.136472464,0.140228122,1.217390681
38781.049487084,France,01-01-2017,52.410066897,31.052109643,547557,867,20.112069159,1.224403620,0.124809504,100,14.12,,317721.2,436922.6199,122.211970626,1.032282751,,,2.198879957,102.215265087,23.629334654,47.707990712,1.308816314,0.208749488,0.765,,,86.526666667,80.50245972,,1.908642012,2595151045197.65,0.265700728,0.209813088,1.396937490,0.158714339,1.146236777,0.220789850,5.451600075,8.59983444,17,31.6,11.5,9.1,82.575609756,66918020,13263152,1.152425051,0.120665617,1.106883017
41557.854858888,France,01-01-2018,52.341765332,31.204422553,547557,867,20.646111275,1.281640649,0.134504512,100,15.21,,306948.4,422400.0351,122.650880182,1.850815083,,,2.196660042,101.622134417,24.170843725,46.773206686,1.419796348,0.209096208,0.755960286,,,86.822083333,82.04318678,3.84,1.843008723,2790956878746.66,0.013793500,0.208318025,1.396100879,0.152301222,1.147498608,0.222046480,5.407169819,8.49712181,17.4,32.4,11.3,9.1,82.675609756,67158348,13133487,1.157234788,0.122449711,1.082799845
40494.898293628,France,01-01-2019,52.270696932,31.356735463,547557,867,20.619032792,1.248328090,0.143416926,100,15.53,,300561.6,412999.0434,123.070294052,1.108254923,,,2.191790104,104.961161125,24.514662778,46.302461197,1.338287830,0.216184705,,33,,86.563333333,83.33974409,,1.836461471,2728870246705.88,0.271274894,0.223971575,1.371217132,0.155165970,1.431537747,0.220609844,5.354430199,8.34206104,17.9,31.2,11.2,9.1,82.826829268,67388001,12999819,1.114719748,0.121885106,1.169259043
39179.744259606,France,01-01-2020,52.147546283,31.509048373,547557,867,17.869004557,1.122349262,0.149796650,100,16.87,,267154.7,376006.2454,123.404699419,0.476498853,,,2.281889915,122.890485592,24.638455246,51.867693603,1.204635501,0.231866837,0.762737215,,,87.216666667,84.70640914,,2.002840116,2647418691598.45,0.280948132,0.226481333,1.297226310,0.150381744,1.189461946,0.233886927,5.677840233,9.36361694,18.2,30.7,10.9,9.9,82.175609756,67571107,12855403,1.065646052,0.110348202,1.073200110
41572.455948151,Germany,01-01-2010,47.910032418,32.730871848,348570,700,14.557567550,1.766428828,0.153291345,100,11.61,7264.322590736,773069.1,881692.6436,234.606908225,1.103810378,,,2.730240107,,11.190297925,31.366713461,1.515693784,0.218765646,0.760740280,,,,82,4.11,1.266826626,3399667820000.01,0.796834469,0.239330947,1.637504697,0.154795170,1.570686102,0.235530734,5.095880032,8.39849472,19.7,30.3,8.3,10.5,79.987804878,81776930,18836498,1.297783256,0.143270001,0.975098829
46705.895796335,Germany,01-01-2011,47.965916915,32.737548772,348560,700,14.767691169,1.741949916,0.145048082,100,12.54,7281.272174172,746477.3,852005.882,230.304633349,2.075172837,,,2.805550098,,11.481385230,28.874983293,1.500138998,0.214328021,,,,,81.26999954,,1.206150336,3749314991050.59,0.842218459,0.238522351,1.618219256,0.140892729,1.548867702,0.218365118,4.984250069,8.12835026,19.9,30.7,8.3,10.6,80.436585366,80274983,18334806,1.349210739,0.134741828,0.906373597
43855.854465862,Germany,01-01-2012,47.810868193,32.745165548,348540,700,15.623286742,1.817630172,0.136093721,100,13.64,7270.152523027,760127.7,865209.4228,230.750625466,2.008488848,,,2.881659985,,11.622986111,28.493867723,1.530975819,0.210567564,,,,,82.34999847,4.03,1.241677479,3527143188785.16,0.775621295,0.219665527,1.669232011,0.148930147,1.529082894,0.225645676,4.928440094,8.18770885,19.6,31.1,8.4,10.8,80.539024390,80425823,18361215,1.393738031,0.129587308,0.808137139
46298.922917734,Germany,01-01-2013,47.858862646,32.718986471,348880,700,16.221038355,1.797943592,0.136826456,100,13.63,7217.529089155,776151.8,881582.6541,231.155712566,1.504723303,,,2.835989952,,11.611503370,28.546001032,1.510988116,0.201958790,,,,,84.17,,1.185257901,3733804649549.03,0.927983880,0.225787356,1.642112851,0.150542721,1.544340372,0.222408786,4.935389996,8.4049654,20.3,31.5,8.5,11.1,80.490243902,80645605,18403327,1.406184077,0.128818423,0.834959673
48023.869984546,Germany,01-01-2014,47.936371453,32.722843222,348900,700,16.465584224,1.812496543,0.131766394,100,14.02,7035.482974717,736011.7,840763.1258,232.108053884,0.906794000,,,2.877840042,,11.482563204,28.052182290,1.665409803,0.211063221,,,,,86.19,4.121983,1.149941997,3889093051023.52,0.925186455,0.192247406,1.850373387,0.161937550,1.697039127,0.228099748,4.921020031,8.48884487,20.6,30.9,8.8,10.7,81.090243902,80982500,18472108,1.436358809,0.140035927,0.874676616
41103.256436377,Germany,01-01-2015,47.959066674,32.732328155,348860,700,17.343187233,1.776123524,0.131919384,100,14.55,,742314.4,845437.6348,234.152986872,0.514426137,,,2.933789968,,11.478728959,27.988189731,1.656743407,0.213573903,,,,,87.58979935,,1.137338427,3357585719351.56,0.687514961,0.196433380,1.759659886,0.157468289,1.711914659,0.218712881,4.855150223,8.60692406,20,31.4,9,11.3,80.641463415,81686611,18624547,1.422017217,0.142727703,0.830965265
42136.120790799,Germany,01-01-2016,47.684337074,32.685482024,349360,700,17.570884560,1.781450510,0.135750815,100,14.24,,747147.2,848445.002,235.712929357,0.491747008,,,2.940390110,,11.296120252,27.902920178,1.660836101,0.208868816,,,,84.906666667,84.16520664,4.225967,1.151230373,3469853463945.53,0.667541146,0.203295976,1.583852768,0.168872342,1.806553960,0.227201536,4.839230061,8.68167686,19.7,31.4,9.6,11.1,80.990243902,82348669,18755733,1.364369750,0.140228122,1.169662774
44652.589172272,Germany,01-01-2017,47.763116467,32.684546469,349370,700,18.169156056,1.796617866,0.124809504,100,15.22,,732204.2,831156.0109,236.588722558,1.509494851,,,3.047100067,,11.419122418,28.078239205,1.612810254,0.208749488,0.795,,,85.567916667,84.3941537,,1.153403721,3690849152517.65,0.574380219,0.209813088,1.573621154,0.158714339,1.774838328,0.220789850,4.871829987,8.78484631,19,31.9,9.5,11.3,80.992682927,82657002,18795376,1.432267666,0.120665617,0.983971146
47939.278288450,Germany,01-01-2018,47.641536436,32.683610968,349380,700,18.423914860,1.898325324,0.134504512,100,16.04,,707770.2,802489.7991,237.294012250,1.732168798,,,3.110110044,,11.456981979,27.922120370,1.523580909,0.209096208,0.763772786,,,87.441666667,87.03711209,4.2,1.170548545,3974443355019.6,0.577707589,0.208318025,1.591349125,0.152301222,1.756326795,0.222046480,4.979330063,8.85075378,18.7,31.8,9.5,11.5,80.892682927,82905782,18809664,1.442795277,0.122449711,0.950580714
46805.138433444,Germany,01-01-2019,47.700277627,32.682675520,349390,700,19.240055075,1.865366220,0.143416926,100,17.07,,658693.5,751652.422,237.822954292,1.445659769,,,3.167789936,,11.405770111,28.380247027,1.495465875,0.216184705,,22,,87.497916667,88.13451691,,1.262150257,3889177589254.9,0.548454642,0.223971575,1.581253052,0.155165970,1.714938879,0.220609844,5.116769791,9.02511978,17.4,31.7,9.4,11.3,81.292682927,83092962,18798952,1.353655100,0.121885106,0.749265098
1900.397674445,Ghana,01-01-2016,54.311075855,34.816911312,227540,1187,24.854022189,-0.175110564,0.134578705,79.3,45.22,,14545.3,30665.08959,129.886187044,17.454634707,,,,,11.058329313,18.289585562,-0.253533304,0.167120263,,,,56.839166667,28,2.660931,0.291411917,56164928691.0359,-0.138907716,0.206087306,0.034714688,0.152782589,-0.299607873,0.162909701,4.394529819,1.3003906,45.6,43.5,30.527,7.46,63.89,29554303,13373618,0.583630621,0.119328864,1.857597553
26716.648826027,Greece,01-01-2010,58.099301784,30.27,128900,652,19.530630706,-0.062511668,0.151518404,100,11.38,5333.439555536,87578.5,108551.8706,86.278828549,4.712989078,,,0.603470027,136.602224224,20.386033573,50.957052664,0.492912799,0.218765646,0.714860320,,,,44.4,2.96,2.750218262,297124961971.501,-0.127206877,0.239330947,0.583895683,0.152169555,0.642821491,0.235530734,4.140564919,6.61249924,27.7,34.1,10.3,9.8,80.387804878,11121341,2636648,0.897718012,0.125097126,1.595101154
25483.882564493,Greece,01-01-2011,57.377812258,30.27,128900,652,21.143179363,-0.101170935,0.149150833,100,11.38,5389.333122255,84547.2,105446.8603,86.151272304,3.329853234,,,0.684260011,116.211593572,22.477694433,54.829067461,0.451953709,0.214328021,,,,,51.64999517,,2.522278766,282995942006.557,-0.098695189,0.241997883,0.533327162,0.143409446,0.492343783,0.232159287,4.516300201,6.040277,31,34.8,9.6,10,80.731707317,11104899,2593105,0.820455015,0.126248375,1.672009145
21912.998287952,Greece,01-01-2012,56.501163693,30.27,128900,652,21.229920533,-0.190378010,0.135204569,100,14.17,5534.897158545,80085.3,101005.5609,85.686664081,1.501526962,,,0.710049987,168.027201055,24.268417907,56.173501824,0.276448935,0.210567564,,,,,55.06999344,2.83,2.443775587,242029307133.408,-0.217248693,0.219665527,0.388231575,0.147504464,0.521992683,0.225645676,4.582202911,5.67610359,34.6,36.3,9.1,10.6,80.634146341,11045011,2539911,0.700790524,0.122370392,1.514096443
21787.787763603,Greece,01-01-2013,55.492629946,30.27,128900,652,22.405869967,-0.075100534,0.135738179,100,16.61,5028.995794062,72484.2,93348.14063,85.067579519,-0.921269454,,,0.814779997,185.743826118,24.123272960,60.297064148,0.357710689,0.201958790,,,,,59.8663,,2.367772009,238907690051.13,-0.171341717,0.225787356,0.467147976,0.147432134,0.628217578,0.222408786,4.495119095,5.18027735,35.7,36.1,8.6,10.2,81.285365854,10965211,2483072,0.687237501,0.118872471,1.401804232
21616.710009491,Greece,01-01-2014,48.107059736,30.27,128900,652,24.736623951,-0.135704443,0.130695611,100,16.41,5062.606421552,69548.7,90264.07466,84.502816137,-1.312260964,,,0.839980006,189.294440989,24.869668673,48.989489583,0.298648626,0.211063221,,,,,63.21,3.201602,2.352287668,235458133124.608,-0.140445963,0.192247406,0.373847544,0.161937550,0.326164484,0.228099748,4.321356773,4.48809004,36,35.8,8.5,10.4,81.385365854,10892413,2428790,0.618778229,0.142199576,0.984997793
18083.877905655,Greece,01-01-2015,48.091543832,30.27,128900,652,26.486914941,-0.118774399,0.131604761,100,17.47,,68010.2,88528.37065,83.947889837,-1.735888048,,,0.966050029,189.159420957,24.881376028,51.517029965,0.146552965,0.213573903,,,,,66.83495949,,2.463303289,195683527003.375,-0.235559732,0.196433380,0.252081782,0.157468289,0.391890466,0.218712881,3.661390066,4.73999214,35.7,36,8.5,11.2,81.036585366,10820883,2375617,0.651559412,0.144884914,0.860581933
17923.966813472,Greece,01-01-2016,47.602792863,30.269976726,128900,652,24.854995047,-0.133906335,0.135750815,100,16.41,,66848.6,87235.49873,83.599464701,-0.825653978,,,1.005290031,194.620197525,26.669658018,48.504197642,0.125311464,0.208868816,,,,82.549166667,69.08791547,3.239516,2.572120224,193148146586.933,-0.129703641,0.203295976,0.112276845,0.168872342,0.135288879,0.227201536,4.015610695,4.34255171,35.6,35,8.6,11,81.387804878,10775971,2329011,0.668565869,0.141870707,0.781414103
18582.089341163,Greece,01-01-2017,46.963078355,30.269976726,128900,652,28.057343532,-0.111620285,0.124809504,100,16.38,,66795.5,86847.33102,83.434282389,1.121254520,,,1.152279973,198.965311961,26.458512500,47.628261958,0.239429265,0.208749488,0.681,,,83.86875,69.89297065,,2.563489907,199844406013.531,-0.081244558,0.209813088,0.049084142,0.158714339,0.223820239,0.220789850,3.477089882,4.24350309,34.8,34.4,8.2,11.6,81.287804878,10754679,2288166,0.658502698,0.121724494,0.804322504
19756.990456255,Greece,01-01-2018,46.110864236,30.269976726,128900,652,30.521943235,-0.055737924,0.134504512,100,17.86,,65021.2,84139.55801,83.265182312,0.625621413,,,1.213709950,208.807531013,26.945102586,47.944483309,0.258635640,0.209096208,0.694805861,,35.5,84.447083333,72.23837339,3.2,2.716453073,212049447242.111,0.153864294,0.208318025,0.112756364,0.152301222,0.402087927,0.222046480,3.597340107,4.23590899,31.8,32.9,8.1,11.2,81.787804878,10732882,2247680,0.741846502,0.123570561,0.931039984
19143.887617458,Greece,01-01-2019,45.517362296,30.269976726,128900,652,32.246692939,0.014072024,0.143416926,100,18.52,,59990.3,78649.7728,83.177517455,0.253007522,,,1.274960041,212.362314260,26.180352319,47.066384104,0.314491689,0.216184705,,79,,85.360833333,75.67120669,,2.622398724,205252760889.364,0.162369400,0.223971575,0.157741681,0.155165970,0.517325819,0.220609844,3.586060047,3.99966383,30,33.1,7.8,11.7,81.639024390,10721582,2209932,0.810959220,0.122978196,0.737656733
17617.291505701,Greece,01-01-2020,45.517362296,30.269976726,128900,652,23.118025631,0.032075394,0.149796650,100,20.08,,51002.2,69283.30669,82.999216447,-1.247983556,,,1.507930040,253.119931146,24.802482328,58.550777892,0.403194964,0.231866837,0.690006495,,,85.44875,78.11584474,,3.062103252,188480337285.605,0.115144268,0.226481333,0.289413631,0.150381744,0.536497653,0.233886927,4.497175217,5.13178682,28.9,33.6,7.9,12.2,81.287804878,10698599,2170211,0.963265836,0.111107700,0.741992757
3779.626205189,Guatemala,01-01-2014,39.986002240,33.717431878,107160,1996,10.922826595,-0.756130755,0.141700715,85.494371,66.25,601.189731089,13998.5,27986.60793,142.836095558,3.418361697,10.609555383,,0.029490000,,10.777815920,13.010201394,-0.761851192,0.217575982,,,,,23.4,2.797453,0.424656428,57852153058.502,-0.655563533,0.196386188,-0.956078649,0.162460268,-0.284290075,0.206974745,2.985620022,2.23796296,61.62,48.3,26.077,5.071,71.964,15306316,7709179,-0.337586850,0.127144143,33.429342728
542.284101223,Guinea-Bissau,01-01-2010,26.584992888,73.415007112,28120,1577,17.243745966,-1.161557078,0.231143832,6,87.81,,241,2109.857653,55.733285917,2.517851402,2.086119507,,,,,,-1.070348144,0.218186885,,,,,2.45,2.1,1.823879576,849878489.118426,-0.690954328,0.299358755,-1.336950183,0.178497866,-1.123641849,0.183146268,1.860820055,1.03795934,65.1,50.7,38.427,11.035,56.23,1567220,938592,-0.822992086,0.151706159,
2064.550536295,Honduras,01-01-2013,30.118866744,58.168612030,111890,1976,21.796092803,-0.944873750,0.156234443,87.184881,51.1,631.538513303,9685,20637.24082,80.084520511,5.161898986,18.453282416,,,,15.063241909,23.893840392,-0.723534107,0.195715860,,,,,17.8,,1.601318215,18499729214.904,-0.438611597,0.231508240,-1.172824979,0.144425645,-0.197600991,0.190916806,5.874929905,3.4937377,74.2,50,23.569,4.198,71.963,8960657,4134626,-0.474935979,0.116026454,71.769291024
13217.504595111,Hungary,01-01-2010,59.019109687,22.604550978,90530,589,27.001207417,0.303954065,0.123825110,100,13.46,3876.491084071,47880.5,62677.52148,110.460874848,4.855557957,4.929511313,2.216462312,1.128649950,81.281715146,22.587625954,43.527242204,0.644822657,0.208492503,0.689729869,,,,65,2.99,1.021990357,132175349953.713,0.685783744,0.239330947,0.772669375,0.132557839,1.014453888,0.177897826,4.723750114,4.96056747,29.9,29.4,9,13,74.207317073,10000023,3108907,0.894237220,0.131527916,1.381820549
14234.471576937,Hungary,01-01-2011,58.952833315,22.636429913,90530,589,28.450841317,0.332649559,0.123626024,100,14.74,3898.823142671,46907.3,61921.44964,110.148315476,3.929920989,6.270716359,2.302657750,1.179250002,90.562544900,21.041507801,44.981831722,0.650211632,0.204298556,,,,,68.01998789,,1.037090564,141942264554.475,0.743254066,0.241997883,0.756602585,0.127392456,1.027545452,0.174039885,4.563179970,4.95188713,31.5,29.2,8.8,12.9,74.858536585,9971727,3055537,0.836973131,0.132313073,1.456811395
12984.836573013,Hungary,01-01-2012,58.963879377,22.668308848,90530,589,28.394233442,0.298703164,0.116355352,99.965339661,16.47,3923.042324464,43427.2,58042.78844,109.580934497,5.652145171,5.937038459,2.104162094,1.254230022,94.147513206,22.867797987,44.599729534,0.608617842,0.201146349,,,,,70.57999815,3.17,1.026498561,128814279315.132,0.675794780,0.219665527,0.611102879,0.127773553,0.982062161,0.181642860,4.142499924,4.80347204,33.5,30.8,9.1,13,75.063414634,9920362,3008052,0.749367654,0.121897034,1.249732038
13715.070359036,Hungary,01-01-2013,58.069148349,22.700187783,90530,589,29.659817228,0.294103175,0.120586522,99.986793518,17.18,3892.113701271,40762.6,55683.30565,109.279597923,1.733199850,3.387825758,2.124000104,1.384099960,94.733190206,22.867986235,46.932291198,0.678978682,0.193529874,,,25.4,,72.6439,,0.943403779,135684315697.713,0.796646118,0.225787356,0.582987368,0.131069943,0.899946392,0.182338491,4.189219952,4.78818369,34.8,31.5,9,12.8,75.565853659,9893082,2972574,0.737192869,0.121206090,1.556398290
14294.258418075,Hungary,01-01-2014,57.681349989,22.550230112,91260,589,31.003367610,0.156834021,0.119011506,100,15.72,3965.958233483,40625.2,55974.26258,108.113828622,-0.227566271,0.727927851,2.273600327,1.344599962,98.671330916,23.018422326,45.021512913,0.583641827,0.204176322,,,,,75.65319745,3.464438,0.857809631,141033843265.669,0.669904828,0.192247406,0.509287119,0.137211248,0.747946262,0.190162286,4.601870060,4.70014715,31.8,30.9,9.5,12.8,75.763414634,9866468,2937544,0.553286672,0.127937168,1.479544637
12717.038597002,Hungary,01-01-2015,57.681349989,22.581854043,91260,589,31.589873263,0.119144142,0.118749820,100,15.6,,43384.1,58909.76685,107.856980057,-0.061644680,0.123325583,1.740123690,1.339589953,96.397353564,23.235128011,43.269791941,0.510369182,0.206030563,,,,,72.83473703,,0.904722073,125174166987.372,0.737792492,0.196433380,0.381605446,0.137024984,0.750261426,0.185423762,4.495399952,4.64467621,28.2,30.4,9.4,13.4,75.568292683,9843028,2903693,0.559989512,0.129966795,2.244966247
13104.699545746,Hungary,01-01-2016,57.878588648,22.558952444,91260,589,32.377511309,0.072723642,0.123382360,100,15.34,,44248.4,59654.94567,107.539151874,0.394769307,0.758582251,1.355208945,1.179870009,96.777623767,23.067456694,43.516840228,0.457560569,0.200039595,,,,83.751666667,79.25941213,3.428968,1.002019904,128609822750.039,0.643380940,0.203295976,0.412847847,0.153430045,0.590769053,0.188440174,4.615479946,4.73053265,26.3,30.3,9.7,13,76.063414634,9814023,2867756,0.402053922,0.125633404,2.058052464
14621.239595676,Hungary,01-01-2017,58.108700416,22.542954197,91260,589,32.186045040,0.090999648,0.114062227,100,14.55,,49449.8,64674.46869,107.253627000,2.348242812,-2.449840292,1.453977088,1.317020059,91.987224771,22.881297521,42.081824109,0.481235713,0.200046286,0.703,,,84.536666667,76.75054712,,1.193552897,143112196040.326,0.796199262,0.209813088,0.535368443,0.143238366,0.636924624,0.197260484,4.614870071,4.61160564,25.6,30.6,9.7,13.5,75.817073171,9787966,2832442,0.536955774,0.110909998,1.634497542
